userID,movieID,rating
996,2683,0
996,2406,0
996,2407,0
996,372,0
996,953,0
996,2791,0
996,2797,0
996,539,0
996,2396,0
996,1090,0
3515,3793,0
3515,1831,0
3515,2709,0
3515,588,0
3515,1196,0
3515,737,0
3515,2571,0
3515,1270,0
3515,2804,0
3515,260,0
3515,2683,0
3515,2253,0
3515,788,0
3515,3578,0
3515,1544,0
3515,3156,0
3515,1129,0
3515,2011,0
3515,480,0
4695,3422,0
4695,216,0
4695,2706,0
4695,1833,0
4695,587,0
4695,588,0
4695,589,0
4695,1196,0
4695,593,0
4695,597,0
4695,160,0
4695,1777,0
4695,1270,0
4695,1923,0
4695,1784,0
4695,3039,0
4695,762,0
4695,1947,0
4695,260,0
4695,2313,0
4695,2245,0
4695,3552,0
4695,2683,0
4695,2759,0
4695,1380,0
4695,788,0
4695,3130,0
4695,2406,0
4695,2407,0
4695,2268,0
4695,1393,0
4695,2412,0
4695,45,0
4695,1544,0
4695,3156,0
4695,2791,0
4695,2797,0
4695,539,0
4695,2011,0
4695,3686,0
4695,3689,0
4695,3252,0
4695,3253,0
4695,480,0
4695,2539,0
4695,1090,0
4695,1097,0
5571,2997,0
5571,1294,0
5571,908,0
5571,260,0
5571,2186,0
5571,1617,0
5571,2005,0
5571,2948,0
5571,1097,0
2471,1249,0
2471,3793,0
2471,2997,0
2471,1193,0
2471,1196,0
2471,593,0
2471,2571,0
2471,1916,0
2471,1923,0
2471,2080,0
2471,260,0
2471,919,0
2471,47,0
2471,1617,0
2471,2282,0
2471,2797,0
2471,2011,0
2471,480,0
2471,2396,0
2471,1097,0
2471,1244,0
1118,3793,0
1118,2058,0
1118,589,0
1118,733,0
1118,1196,0
1118,2571,0
1118,260,0
1118,21,0
1118,349,0
1118,3702,0
1118,353,0
1118,2406,0
1118,3654,0
1118,1127,0
1118,1129,0
1118,2366,0
1118,969,0
1118,2948,0
1118,2949,0
1118,2527,0
1118,1222,0
1118,480,0
5869,720,0
5869,2997,0
5869,589,0
5869,593,0
5869,2571,0
5869,1784,0
5869,1617,0
5869,1097,0
4556,587,0
4556,3516,0
4556,1777,0
4556,1270,0
4556,2080,0
4556,3462,0
4556,3039,0
4556,2245,0
4556,21,0
4556,2407,0
4556,2792,0
4556,1129,0
4556,2366,0
4556,3096,0
4556,2948,0
4556,480,0
4556,1234,0
2226,1249,0
2226,589,0
2226,593,0
2226,2571,0
2226,1784,0
2226,47,0
2226,1617,0
2226,3159,0
2226,480,0
3731,1249,0
3731,2997,0
3731,589,0
3731,1193,0
3731,733,0
3731,1196,0
3731,3516,0
3731,593,0
3731,2571,0
3731,1270,0
3731,3386,0
3731,1784,0
3731,2080,0
3731,1357,0
3731,3461,0
3731,1294,0
3731,908,0
3731,1947,0
3731,260,0
3731,2313,0
3731,919,0
3731,3552,0
3731,349,0
3731,1380,0
3731,2186,0
3731,3494,0
3731,2406,0
3731,2268,0
3731,1393,0
3731,47,0
3731,2278,0
3731,2926,0
3731,953,0
3731,2791,0
3731,1127,0
3731,2797,0
3731,2366,0
3731,969,0
3731,2948,0
3731,1219,0
3731,3253,0
3731,2455,0
3731,111,0
3731,1222,0
3731,480,0
3731,2396,0
3731,1234,0
3731,1090,0
3731,1097,0
414,3424,0
414,587,0
414,3510,0
414,2710,0
414,1196,0
414,597,0
414,2072,0
414,1270,0
414,1923,0
414,1784,0
414,2804,0
414,3039,0
414,919,0
414,2329,0
414,353,0
414,2406,0
414,1393,0
414,2413,0
414,2791,0
414,2792,0
414,539,0
414,2378,0
414,2011,0
414,1219,0
414,3253,0
414,3264,0
414,2396,0
414,1097,0
4657,1196,0
4657,2571,0
4657,2080,0
4657,2087,0
4657,3461,0
4657,1294,0
4657,908,0
4657,2313,0
4657,919,0
4657,1380,0
4657,2186,0
4657,788,0
4657,1393,0
4657,2926,0
4657,953,0
4657,2863,0
4657,969,0
4657,1081,0
4657,2396,0
2994,1249,0
2994,3424,0
2994,3863,0
2994,3793,0
2994,2058,0
2994,2706,0
2994,1831,0
2994,587,0
2994,588,0
2994,589,0
2994,6,0
2994,733,0
2994,1196,0
2994,1911,0
2994,593,0
2994,2571,0
2994,597,0
2994,235,0
2994,1270,0
2994,1923,0
2994,3039,0
2994,260,0
2994,2245,0
2994,1449,0
2994,3552,0
2994,2683,0
2994,21,0
2994,349,0
2994,3702,0
2994,788,0
2994,1603,0
2994,2406,0
2994,2407,0
2994,1393,0
2994,3578,0
2994,47,0
2994,1617,0
2994,1544,0
2994,2278,0
2994,3156,0
2994,2791,0
2994,1127,0
2994,2797,0
2994,969,0
2994,2948,0
2994,2013,0
2994,3253,0
2994,2527,0
2994,111,0
2994,3763,0
2994,1081,0
2994,480,0
2994,1805,0
2994,2105,0
2994,1090,0
2994,1097,0
2994,1244,0
5940,587,0
5940,597,0
5940,2080,0
5940,1947,0
5940,1380,0
5940,788,0
5940,2406,0
5940,47,0
5940,3159,0
5940,2791,0
5940,480,0
5940,2396,0
5185,587,0
5185,588,0
5185,1777,0
5185,2096,0
5185,1380,0
5185,1393,0
5185,47,0
5185,2431,0
5185,2506,0
5185,539,0
5185,2396,0
5004,3793,0
5004,2997,0
5004,2706,0
5004,1193,0
5004,2710,0
5004,2683,0
5004,2759,0
5004,2772,0
5004,3578,0
5004,1617,0
5004,1127,0
5004,86,0
5004,2396,0
5625,733,0
5625,1196,0
5625,3461,0
5625,1294,0
5625,919,0
5625,2406,0
5625,2414,0
5625,2287,0
5625,1127,0
5625,1129,0
5625,60,0
5625,2366,0
5625,969,0
5625,2013,0
5625,2105,0
5827,2710,0
5827,1196,0
5827,260,0
5827,3578,0
5115,3793,0
5115,2058,0
5115,2997,0
5115,1831,0
5115,589,0
5115,6,0
5115,1193,0
5115,733,0
5115,1196,0
5115,737,0
5115,593,0
5115,2642,0
5115,2571,0
5115,1270,0
5115,260,0
5115,2311,0
5115,919,0
5115,3552,0
5115,3555,0
5115,349,0
5115,3702,0
5115,788,0
5115,353,0
5115,2406,0
5115,2407,0
5115,1544,0
5115,3807,0
5115,1127,0
5115,1129,0
5115,2797,0
5115,2366,0
5115,969,0
5115,2948,0
5115,2949,0
5115,2011,0
5115,2013,0
5115,2520,0
5115,2527,0
5115,2455,0
5115,3763,0
5115,1222,0
5115,3698,0
5115,480,0
5115,2105,0
5115,1097,0
951,3793,0
951,2997,0
951,2706,0
951,2396,0
4954,3793,0
4954,587,0
4954,2709,0
4954,589,0
4954,1193,0
4954,733,0
4954,1196,0
4954,593,0
4954,2571,0
4954,1270,0
4954,3386,0
4954,2080,0
4954,1294,0
4954,260,0
4954,2311,0
4954,919,0
4954,1952,0
4954,349,0
4954,2253,0
4954,2406,0
4954,2407,0
4954,953,0
4954,1127,0
4954,2797,0
4954,2366,0
4954,969,0
4954,539,0
4954,2011,0
4954,480,0
4954,3264,0
4954,2396,0
4954,2105,0
4954,1234,0
4954,1097,0
3289,2997,0
3289,587,0
3289,588,0
3289,2496,0
3289,3516,0
3289,235,0
3289,1270,0
3289,1279,0
3289,1923,0
3289,1784,0
3289,3534,0
3289,3462,0
3289,2245,0
3289,1380,0
3289,2406,0
3289,2407,0
3289,2791,0
3289,969,0
3289,539,0
3289,2011,0
3289,3253,0
3289,2396,0
3289,1244,0
4596,2710,0
4596,1279,0
796,1193,0
796,593,0
796,2804,0
796,2406,0
2723,3793,0
2723,2058,0
2723,1256,0
2723,588,0
2723,589,0
2723,6,0
2723,1193,0
2723,733,0
2723,1196,0
2723,593,0
2723,597,0
2723,1270,0
2723,2087,0
2723,2096,0
2723,1294,0
2723,2311,0
2723,2245,0
2723,919,0
2723,1380,0
2723,788,0
2723,2406,0
2723,2268,0
2723,2412,0
2723,2413,0
2723,2414,0
2723,1617,0
2723,1544,0
2723,2278,0
2723,2422,0
2723,2431,0
2723,969,0
2723,2378,0
2723,3252,0
2723,2450,0
2723,3253,0
2723,2532,0
2723,2396,0
2723,3424,0
2723,1831,0
2723,2706,0
2723,1833,0
2723,1762,0
2723,2567,0
2723,2496,0
2723,1911,0
2723,2642,0
2723,2571,0
2723,160,0
2723,1777,0
2723,1923,0
2723,3386,0
2723,1784,0
2723,2804,0
2723,3462,0
2723,260,0
2723,3552,0
2723,3555,0
2723,2683,0
2723,2759,0
2723,21,0
2723,349,0
2723,3578,0
2723,47,0
2723,3654,0
2723,2926,0
2723,372,0
2723,376,0
2723,2863,0
2723,2791,0
2723,2792,0
2723,1127,0
2723,2797,0
2723,60,0
2723,2005,0
2723,534,0
2723,539,0
2723,2011,0
2723,1219,0
2723,3763,0
2723,1222,0
2723,480,0
2723,485,0
2723,2105,0
2723,1090,0
2723,1097,0
3017,3793,0
3017,2058,0
3017,589,0
3017,1193,0
3017,733,0
3017,661,0
3017,1196,0
3017,2311,0
3017,2278,0
3017,2571,0
3017,1952,0
3017,21,0
3017,349,0
3017,3578,0
3017,376,0
3017,480,0
3017,2105,0
2269,3863,0
2269,3793,0
2269,1544,0
2269,3510,0
2269,3578,0
2269,2791,0
2269,2948,0
2269,480,0
3162,3863,0
3162,3793,0
3162,588,0
3162,1617,0
3162,3159,0
3162,2396,0
3162,1923,0
5596,589,0
5596,6,0
5596,733,0
5596,593,0
5596,3252,0
5596,145,0
5596,2706,0
5596,21,0
5596,349,0
5596,353,0
5596,376,0
5596,480,0
4844,1249,0
4844,3863,0
4844,3793,0
4844,2058,0
4844,2997,0
4844,587,0
4844,588,0
4844,589,0
4844,1193,0
4844,661,0
4844,1196,0
4844,593,0
4844,1270,0
4844,1279,0
4844,2080,0
4844,1357,0
4844,2087,0
4844,2091,0
4844,2096,0
4844,1294,0
4844,2311,0
4844,2313,0
4844,919,0
4844,2253,0
4844,1380,0
4844,2186,0
4844,788,0
4844,1603,0
4844,2407,0
4844,2268,0
4844,1393,0
4844,2413,0
4844,1617,0
4844,2278,0
4844,3156,0
4844,953,0
4844,2366,0
4844,969,0
4844,3252,0
4844,2450,0
4844,2455,0
4844,1805,0
4844,3264,0
4844,2396,0
4844,3424,0
4844,2706,0
4844,1831,0
4844,2710,0
4844,1911,0
4844,2642,0
4844,2571,0
4844,160,0
4844,235,0
4844,1784,0
4844,260,0
4844,1952,0
4844,2683,0
4844,21,0
4844,349,0
4844,3702,0
4844,353,0
4844,1032,0
4844,3578,0
4844,45,0
4844,47,0
4844,3654,0
4844,372,0
4844,2793,0
4844,1127,0
4844,522,0
4844,1129,0
4844,2797,0
4844,2005,0
4844,2943,0
4844,3686,0
4844,1219,0
4844,1222,0
4844,3698,0
4844,480,0
4844,2105,0
4844,1090,0
4844,1097,0
4844,1244,0
3961,1193,0
3961,3422,0
3961,235,0
3961,260,0
3961,2791,0
3961,1234,0
5876,589,0
5876,593,0
5876,1784,0
4682,2997,0
4682,588,0
4682,6,0
4682,593,0
4682,2329,0
4682,1617,0
4682,2396,0
4682,2706,0
4682,1911,0
4682,2571,0
4682,1923,0
1953,1249,0
1953,3793,0
1953,661,0
1953,1196,0
1953,1544,0
1953,2804,0
1953,3578,0
1953,47,0
1953,2791,0
1953,522,0
1953,1228,0
1953,480,0
1953,1090,0
2186,1249,0
2186,720,0
2186,2997,0
2186,589,0
2186,1193,0
2186,661,0
2186,1196,0
2186,737,0
2186,593,0
2186,1270,0
2186,3039,0
2186,1294,0
2186,908,0
2186,2311,0
2186,2313,0
2186,919,0
2186,2329,0
2186,788,0
2186,1603,0
2186,2406,0
2186,2407,0
2186,1393,0
2186,1617,0
2186,1544,0
2186,2366,0
2186,969,0
2186,2450,0
2186,2527,0
2186,2455,0
2186,111,0
2186,2532,0
2186,2396,0
2186,2706,0
2186,1831,0
2186,2642,0
2186,2571,0
2186,160,0
2186,235,0
2186,1923,0
2186,2804,0
2186,260,0
2186,3552,0
2186,21,0
2186,3702,0
2186,353,0
2186,3578,0
2186,3654,0
2186,2791,0
2186,1127,0
2186,1129,0
2186,2005,0
2186,2948,0
2186,2949,0
2186,2011,0
2186,1219,0
2186,1222,0
2186,3698,0
2186,480,0
2186,2105,0
2186,1090,0
2186,1097,0
5844,1249,0
5844,2997,0
5844,1193,0
5844,661,0
5844,2080,0
5844,1357,0
5844,908,0
5844,919,0
5844,1380,0
5844,2406,0
5844,1617,0
5844,953,0
5844,969,0
5844,2532,0
5844,2396,0
5844,2571,0
5844,1947,0
5844,260,0
5844,1952,0
5844,2943,0
5844,1219,0
5844,1081,0
5844,1228,0
5844,480,0
5844,1234,0
5844,1097,0
5844,1244,0
3095,1617,0
3095,1544,0
3095,2396,0
3095,216,0
3095,235,0
3095,3386,0
3095,21,0
3095,60,0
4941,3793,0
4941,762,0
4941,3238,0
4941,3252,0
4941,3555,0
4941,3578,0
5949,3789,0
5949,2987,0
5949,1249,0
5949,1177,0
5949,2124,0
5949,2054,0
5949,1252,0
5949,1254,0
5949,2058,0
5949,1256,0
5949,1258,0
5949,1185,0
5949,1259,0
5949,653,0
5949,587,0
5949,2,0
5949,3,0
5949,2130,0
5949,1401,0
5949,6,0
5949,7,0
5949,3871,0
5949,2206,0
5949,2064,0
5949,1408,0
5949,1262,0
5949,802,0
5949,2065,0
5949,1409,0
5949,1263,0
5949,2067,0
5949,1266,0
5949,1193,0
5949,806,0
5949,733,0
5949,2069,0
5949,1267,0
5949,1269,0
5949,1196,0
5949,590,0
5949,1198,0
5949,664,0
5949,1199,0
5949,592,0
5949,593,0
5949,594,0
5949,596,0
5949,597,0
5949,3011,0
5949,2212,0
5949,3015,0
5949,1270,0
5949,3039,0
5949,1294,0
5949,2245,0
5949,1380,0
5949,2186,0
5949,2406,0
5949,2407,0
5949,2268,0
5949,2413,0
5949,1617,0
5949,2278,0
5949,953,0
5949,2366,0
5949,969,0
5949,3252,0
5949,2527,0
5949,1727,0
5949,111,0
5949,2539,0
5949,3422,0
5949,3424,0
5949,3516,0
5949,1916,0
5949,1784,0
5949,2819,0
5949,1947,0
5949,260,0
5949,3552,0
5949,1952,0
5949,21,0
5949,3702,0
5949,2863,0
5949,2797,0
5949,2011,0
5949,1219,0
5949,475,0
5949,1222,0
5949,1081,0
5949,1228,0
5949,480,0
5949,1090,0
5949,707,0
5949,1097,0
5949,1099,0
5949,1244,0
3901,3793,0
3901,2997,0
3901,6,0
3901,1707,0
3901,2396,0
3901,2706,0
3901,3510,0
3901,2710,0
3901,2596,0
3901,2683,0
3901,2759,0
3901,2907,0
3901,2772,0
3901,3578,0
2207,3793,0
2207,1416,0
2207,2710,0
2207,3555,0
2207,3578,0
5290,2058,0
5290,587,0
5290,588,0
5290,733,0
5290,1196,0
5290,597,0
5290,1270,0
5290,1294,0
5290,2406,0
5290,2268,0
5290,2422,0
5290,953,0
5290,2431,0
5290,969,0
5290,3252,0
5290,2450,0
5290,2571,0
5290,1923,0
5290,3386,0
5290,1784,0
5290,3534,0
5290,260,0
5290,3552,0
5290,3555,0
5290,3702,0
5290,480,0
5290,1090,0
5290,1097,0
2766,3863,0
2766,661,0
2766,1196,0
2766,3578,0
2766,2791,0
2766,480,0
2766,1090,0
386,587,0
386,908,0
386,111,0
386,3424,0
386,1952,0
386,2791,0
386,480,0
5309,3863,0
5309,1256,0
5309,2997,0
5309,1270,0
5309,2396,0
5309,2706,0
5309,1923,0
5309,2804,0
5309,1947,0
5309,2690,0
5309,3578,0
5309,2863,0
5309,2791,0
5309,2797,0
778,1196,0
778,593,0
778,1357,0
778,2329,0
778,1784,0
778,2943,0
2286,3793,0
2286,2997,0
2286,908,0
2286,2396,0
2286,2706,0
2286,3510,0
2286,260,0
2286,2683,0
2286,3578,0
2286,1127,0
4288,2997,0
4288,1617,0
4288,1831,0
4288,3510,0
4288,2710,0
4288,2683,0
4288,2791,0
4288,2792,0
4288,2948,0
4288,480,0
2361,2997,0
2361,587,0
2361,593,0
2361,597,0
2361,2396,0
2361,235,0
2361,1784,0
1790,3863,0
1790,3793,0
1790,720,0
1790,2997,0
1790,589,0
1790,733,0
1790,1196,0
1790,597,0
1790,1270,0
1790,2096,0
1790,2412,0
1790,1544,0
1790,2378,0
1790,3253,0
1790,2706,0
1790,1831,0
1790,3510,0
1790,2571,0
1790,1923,0
1790,1784,0
1790,3552,0
1790,353,0
1790,3578,0
1790,47,0
1790,2791,0
1790,2792,0
1790,2879,0
1790,2011,0
1790,1222,0
1790,480,0
1790,485,0
1790,2105,0
2163,593,0
2163,1617,0
2163,3510,0
2163,2863,0
897,588,0
897,661,0
897,1196,0
897,2080,0
897,2087,0
897,2096,0
897,919,0
897,788,0
897,1544,0
897,3159,0
897,2431,0
897,1707,0
897,216,0
897,1831,0
897,2709,0
897,2496,0
897,1911,0
897,2571,0
897,1923,0
897,2683,0
897,1032,0
897,60,0
897,2005,0
897,480,0
897,1097,0
133,1249,0
133,3793,0
133,720,0
133,593,0
133,1393,0
133,1617,0
133,2396,0
133,3510,0
133,2571,0
133,3578,0
133,47,0
476,2997,0
476,2706,0
476,2710,0
476,2683,0
476,2759,0
476,2907,0
476,3578,0
983,2997,0
983,587,0
983,588,0
983,661,0
983,1416,0
983,2080,0
983,2087,0
983,2096,0
983,1449,0
983,919,0
983,3159,0
983,3253,0
983,2539,0
983,2396,0
983,1777,0
983,235,0
983,1923,0
983,1784,0
983,2596,0
983,1947,0
983,2759,0
983,2690,0
983,1032,0
983,539,0
983,1081,0
1095,3793,0
1095,1270,0
1095,2407,0
1095,1617,0
1095,3159,0
1095,3510,0
3770,589,0
3770,1193,0
3770,661,0
3770,593,0
3770,597,0
3770,1416,0
3770,3252,0
3770,480,0
345,1193,0
345,1196,0
345,1294,0
345,908,0
345,2186,0
345,1617,0
345,111,0
345,260,0
345,1952,0
345,2879,0
345,1228,0
345,1234,0
345,1099,0
4387,3863,0
4387,3793,0
4387,587,0
4387,589,0
4387,733,0
4387,593,0
4387,1270,0
4387,788,0
4387,2268,0
4387,1393,0
4387,1617,0
4387,2278,0
4387,3156,0
4387,3252,0
4387,1762,0
4387,3510,0
4387,2571,0
4387,160,0
4387,1784,0
4387,21,0
4387,349,0
4387,3578,0
4387,47,0
4387,2791,0
4387,3686,0
4387,480,0
2839,1196,0
2839,1270,0
2839,3159,0
2839,2396,0
2839,2710,0
2839,3534,0
2839,260,0
2839,3555,0
2839,2683,0
2839,2690,0
2839,3578,0
2839,1127,0
2839,2797,0
2839,60,0
2839,2005,0
2839,2948,0
2839,2013,0
2839,2105,0
2839,1097,0
1690,1196,0
1690,2571,0
1690,260,0
1690,3578,0
1690,1222,0
1690,480,0
4227,648,0
4227,2125,0
4227,3793,0
4227,3005,0
4227,3949,0
4227,1282,0
4227,2188,0
4227,879,0
4227,3238,0
4227,3317,0
4227,3324,0
4227,3325,0
4227,3408,0
4227,3409,0
4227,3273,0
4227,2706,0
4227,3298,0
4227,3299,0
4227,3510,0
4227,2710,0
4227,3617,0
4227,277,0
4227,2908,0
4227,2699,0
4227,1101,0
4227,3578,0
4227,47,0
4227,2858,0
4227,3809,0
4227,1997,0
4227,3821,0
4227,3825,0
4227,3826,0
4227,3755,0
4227,2028,0
4227,3914,0
4227,3785,0
4227,3859,0
1761,2997,0
1761,1544,0
1761,2396,0
1761,260,0
1761,2005,0
1761,480,0
3480,3793,0
3480,589,0
3480,733,0
3480,1196,0
3480,2366,0
3480,2527,0
3480,145,0
3480,2571,0
3480,1916,0
3480,260,0
3480,3555,0
